1.174374	1.554183	0.784027	0.653688	0.846313	0.431684
0.563395	0.345492	0.327615	0.423700	0.283423	0.380034
120.000000	59.000000	47.000000	36.000000	47.000000	36.000000
-0.424156	-0.190680	-0.813255	-1.172792	-1.141535	-1.787207
0.576613	0.535054	0.257919	0.377468	0.265571	0.410915
120.000000	59.000000	47.000000	36.000000	47.000000	36.000000
-1.012894	-1.031492	-0.779174	-1.098810	-1.264353	-1.780267
0.601841	0.597925	0.263074	0.382919	0.240143	0.383238
51.000000	47.000000	46.000000	35.000000	46.000000	35.000000
