1.598531	1.744864	1.617825	1.860031	2.007528	2.250848
0.298142	0.401742	0.179161	0.240048	0.210175	0.292459
120.000000	59.000000	47.000000	36.000000	47.000000	36.000000
2.091178	2.008211	2.351925	2.566063	2.187148	2.659062
0.373897	0.402820	0.279800	0.412977	0.282252	0.436983
115.000000	47.000000	45.000000	34.000000	45.000000	34.000000
0.044530	0.044530	0.094107	0.123810	0.052860	0.132448
0.087306	0.087306	0.029028	0.042227	0.038403	0.057920
40.000000	40.000000	40.000000	29.000000	40.000000	29.000000
