92,1950,5.1768e+08
92,1960,3.3715e+05
92,1970,1.6396e+05
92,1980,1.512e+08
92,1990,4.7891e+08
92,2000,8.9082e+07
93,1940,0
93,1950,0
93,1960,0
93,1970,1.2292e+05
93,1980,1.0188e+05
93,1990,8314
93,2000,0
94,1940,230
94,1950,0
94,1960,33974
94,1970,1.5129e+08
94,1980,1.3167e+09
94,1990,21165
94,2000,11664
95,1940,0
95,1950,19902
95,1960,1.8311e+09
95,1970,3.7708e+08
95,1980,9.9476e+08
95,1990,1.2087e+08
95,2000,2.6585e+07
97,1940,5.5873e+08
97,1950,2.1233e+05
97,1960,1.5828e+05
97,1970,1.3928e+05
97,1980,1.0276e+05
97,1990,44354
97,2000,26688
100,1940,0
100,1950,0
100,1960,36
100,1970,0
100,1980,0
100,1990,0
100,2000,0
103,1940,0
103,1950,1.3557e+09
103,1960,0
103,1970,0
103,1980,21
103,1990,0
103,2000,0
105,1940,95043
105,1950,67454
105,1960,2.7929e+08
105,1970,1.2702e+09
105,1980,7.535e+07
105,1990,56520
105,2000,0
108,1940,23256
108,1950,1.5225e+09
108,1960,0
108,1970,0
108,1980,0
108,1990,0
108,2000,0
109,1940,0
109,1950,0
109,1960,0
109,1970,0
109,1980,0
109,1990,31292
109,2000,0
110,1940,95460
110,1950,3.7678e+08
110,1960,2.3543e+09
110,1970,6.7765e+08
110,1980,27643
110,1990,50
110,2000,0
111,1940,0
111,1950,6084
111,1960,0
111,1970,39667
111,1980,1.0941e+08
111,1990,60546
111,2000,17
112,1940,0
112,1950,0
112,1960,0
112,1970,0
112,1980,8668
112,1990,1.262e+08
112,2000,29487
116,1940,0
116,1950,0
116,1960,0
116,1970,4356
116,1980,1.6156e+08
116,1990,4.4007e+08
116,2000,3.0109e+07
117,1940,0
117,1950,0
117,1960,0
117,1970,0
117,1980,0
117,1990,88
117,2000,0
118,1940,1.1649e+09
118,1950,0
118,1960,0
118,1970,0
118,1980,0
118,1990,0
118,2000,0
120,1940,365
120,1950,0
120,1960,0
120,1970,0
120,1980,0
120,1990,0
120,2000,0
122,1940,0
122,1950,1.0475e+05
122,1960,28
122,1970,64533
122,1980,93266
122,1990,0
122,2000,0
124,1940,0
124,1950,0
124,1960,0
124,1970,0
124,1980,0
124,1990,144
124,2000,0
125,1940,77284
125,1950,0
125,1960,0
125,1970,91
125,1980,0
125,1990,0
125,2000,0
127,1940,0
127,1950,0
127,1960,0
127,1970,0
127,1980,0
127,1990,378
127,2000,0
129,1940,0
129,1950,0
129,1960,0
129,1970,0
129,1980,0
129,1990,0
129,2000,215
130,1940,0
130,1950,0
130,1960,0
130,1970,0
130,1980,6
130,1990,374
130,2000,2014
132,1940,1.6537e+09
132,1950,2.9925e+09
132,1960,4.969e+09
132,1970,3.5309e+09
132,1980,7.1372e+08
132,1990,4.3884e+07
132,2000,36750
136,1940,0
136,1950,0
136,1960,99973
136,1970,4.1893e+08
136,1980,9.494e+08
136,1990,1.3523e+08
136,2000,0
137,1940,0
137,1950,20613
137,1960,0
137,1970,39516
137,1980,0
137,1990,0
137,2000,0
141,1940,1.0942e+09
141,1950,3.314e+09
141,1960,1.0688e+05
141,1970,14126
141,1980,123
141,1990,0
141,2000,0
143,1940,0
143,1950,0
143,1960,65528
143,1970,1.3825e+05
143,1980,6.8701e+08
143,1990,0
143,2000,0
145,1940,0
145,1950,0
145,1960,0
145,1970,0
145,1980,0
145,1990,7183
145,2000,2154
146,1940,0
146,1950,0
146,1960,7.9249e+08
146,1970,30276
146,1980,215
146,1990,318
146,2000,451
147,1940,0
147,1950,0
147,1960,0
147,1970,1.5438e+08
147,1980,5.6509e+08
147,1990,0
147,2000,0
150,1940,0
150,1950,0
150,1960,38624
150,1970,0
150,1980,0
150,1990,22523
150,2000,4.799e+07
152,1940,0
152,1950,57
152,1960,0
152,1970,44176
152,1980,0
152,1990,0
152,2000,0
153,1940,0
153,1950,0
153,1960,0
153,1970,1.9913e+08
153,1980,0
153,1990,7195
153,2000,12565
154,1940,0
154,1950,0
154,1960,0
154,1970,0
154,1980,17
154,1990,0
154,2000,0
155,1940,0
155,1950,0
155,1960,199
155,1970,0
155,1980,7.3798e+08
155,1990,2.3706e+08
155,2000,2026
156,1940,2.2556e+09
156,1950,1.9867e+09
156,1960,15890
156,1970,1.5784e+08
156,1980,7.4842e+08
156,1990,1.1786e+08
156,2000,2.0451e+07
158,1940,0
158,1950,0
158,1960,250
158,1970,0
158,1980,8466
158,1990,27420
158,2000,4627
160,1940,0
160,1950,3
160,1960,0
160,1970,0
160,1980,0
160,1990,0
160,2000,0
163,1940,53824
163,1950,125
163,1960,0
163,1970,0
163,1980,34
163,1990,0
163,2000,0
167,1940,0
167,1950,0
167,1960,0
167,1970,0
167,1980,2
167,1990,0
167,2000,0
168,1940,0
168,1950,0
168,1960,305
168,1970,5
168,1980,0
168,1990,9.0412e+07
168,2000,4.4384e+07
169,1940,0
169,1950,0
169,1960,0
169,1970,0
169,1980,0
169,1990,1.4211e+08
169,2000,1.6897e+07
170,1940,0
170,1950,0
170,1960,0
170,1970,21
170,1980,0
170,1990,0
170,2000,0
171,1940,0
171,1950,0
171,1960,2.0667e+09
171,1970,4.8203e+08
171,1980,6.5693e+08
171,1990,3.4489e+08
171,2000,7.9686e+07
172,1940,0
172,1950,0
172,1960,0
172,1970,0
172,1980,0
172,1990,25027
172,2000,5479
175,1940,0
175,1950,0
175,1960,0
175,1970,0
175,1980,0
175,1990,5.4518e+07
175,2000,233
176,1940,0
176,1950,0
176,1960,256
176,1970,12337
176,1980,9.3414e+08
176,1990,6.9189e+07
176,2000,0
177,1940,0
177,1950,0
177,1960,268
177,1970,185
177,1980,8.1646e+07
177,1990,1.8931e+08
177,2000,4.3918e+06
180,1940,0
180,1950,0
180,1960,0
180,1970,0
180,1980,19181
180,1990,0
180,2000,0
182,1940,0
182,1950,0
182,1960,0
182,1970,0
182,1980,0
182,1990,16
182,2000,0
186,1940,0
186,1950,0
186,1960,37
186,1970,32530
186,1980,24036
186,1990,0
186,2000,0
187,1940,0
187,1950,0
187,1960,65752
187,1970,3.0866e+08
187,1980,1.4103e+08
187,1990,6.7607e+07
187,2000,5.6591e+06
188,1940,0
188,1950,0
188,1960,0
188,1970,0
188,1980,2
188,1990,73
188,2000,0
189,1940,0
189,1950,2
189,1960,203
189,1970,92101
189,1980,42758
189,1990,0
189,2000,14612
190,1940,0
190,1950,0
190,1960,0
190,1970,0
190,1980,0
190,1990,1.0838e+08
190,2000,0
193,1940,0
193,1950,0
193,1960,0
193,1970,0
193,1980,0
193,1990,4
193,2000,0
194,1940,0
194,1950,64440
194,1960,9
194,1970,0
194,1980,1
194,1990,0
194,2000,0
195,1940,0
195,1950,0
195,1960,0
195,1970,0
195,1980,57355
195,1990,2.6668e+08
195,2000,27090
196,1940,5.3375e+08
196,1950,17020
196,1960,0
196,1970,0
196,1980,0
196,1990,0
196,2000,0
197,1940,0
197,1950,0
197,1960,0
197,1970,51
197,1980,0
197,1990,0
197,2000,0
199,1940,0
199,1950,0
199,1960,0
199,1970,1.5366e+08
199,1980,9.4499e+08
199,1990,1.6068e+05
199,2000,1.0678e+07
200,1940,1.7437e+09
200,1950,365
200,1960,0
200,1970,0
200,1980,0
200,1990,0
200,2000,0
201,1940,0
201,1950,0
201,1960,0
201,1970,263
201,1980,0
201,1990,0
201,2000,0
202,1940,0
202,1950,0
202,1960,0
202,1970,0
202,1980,19
202,1990,0
202,2000,1.7067e+07
203,1940,0
203,1950,0
203,1960,0
203,1970,0
203,1980,0
203,1990,0
203,2000,548
205,1940,0
205,1950,0
205,1960,182
205,1970,0
205,1980,0
205,1990,150
205,2000,0
207,1940,2.2287e+09
207,1950,4.0362e+09
207,1960,2.8154e+09
207,1970,1.2765e+09
207,1980,43342
207,1990,0
207,2000,0
212,1940,196
212,1950,0
212,1960,1.5675e+09
212,1970,13028
212,1980,23836
212,1990,17689
212,2000,0
214,1940,0
214,1950,0
214,1960,0
214,1970,0
214,1980,53328
214,1990,0
214,2000,0
215,1940,0
215,1950,0
215,1960,3.1616e+08
215,1970,13075
215,1980,0
215,1990,1.4387e+08
215,2000,2.1425e+07
217,1940,0
217,1950,0
217,1960,16669
217,1970,4.9955e+08
217,1980,0
217,1990,0
217,2000,0
