-3.766200	3.083654	5.954624	-1.700805	-18.220002	-0.977994	0.462263
6.825537	6.614830	7.486501	11.961031	27.343233	2.938029	0.699387
0.000000	0.000000	0.000000	0.000000	-0.961971	-0.148927	0.000000
0.000000	0.000000	0.000000	0.000000	1.364005	0.130379	0.000000
47.000000	47.000000	36.000000	36.000000	47.000000	47.000000	47.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-4.699718	-1.579017	4.105122	1.112301	-16.542525	0.398959	-1.210516
7.361788	6.658660	7.883415	11.526727	30.348959	3.022165	0.499321
0.000000	0.000000	0.000000	0.000000	-0.788197	0.293022	0.000000
0.000000	0.000000	0.000000	0.000000	1.519044	0.546765	0.000000
47.000000	47.000000	36.000000	36.000000	47.000000	47.000000	47.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-4.920285	-1.419529	3.243059	2.723915	-5.349534	0.934009	-1.233687
10.856433	9.083879	8.962090	13.221194	12.435198	5.439422	0.551089
0.000000	0.000000	0.000000	0.000000	-0.247164	0.437394	0.000000
0.000000	0.000000	0.000000	0.000000	0.641049	1.170933	0.000000
46.000000	46.000000	35.000000	35.000000	46.000000	46.000000	46.000000
