0.134617	0.211551	-0.170587	-0.135626	0.009267	0.051462	0.024906	0.039548
0.103539	0.151641	0.147500	0.229743	0.229006	0.344398	0.163294	0.222117
0.036154	0.057501	0.026327	0.012410	0.000039	0.000810	0.000537	0.000848
47.000000	36.000000	45.000000	34.000000	31.000000	20.000000	31.000000	20.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-0.444912	-0.304630	-0.742602	-0.621646	-0.140259	0.119471	0.585494	0.716492
0.063362	0.079884	0.150404	0.203338	0.219693	0.268578	0.144043	0.190469
0.503758	0.275204	0.291338	0.173566	0.008092	0.004356	0.177993	0.179618
47.000000	36.000000	47.000000	36.000000	47.000000	36.000000	47.000000	36.000000
