0.315249	0.419984	-0.392185	-0.581469	-0.107616	-0.068627	0.462263
0.738001	0.560627	1.341307	1.057312	0.973698	0.657010	0.699387
0.000000	0.000000	0.000000	0.000000	-0.063420	-0.108628	0.000000
0.000000	0.000000	0.000000	0.000000	0.071468	0.056184	0.000000
47.000000	47.000000	36.000000	36.000000	47.000000	47.000000	47.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-1.315978	-1.525038	-2.352013	-2.532628	-1.642891	-0.707217	-1.210516
0.483874	0.486505	0.951223	1.019675	0.751794	1.650113	0.499321
0.000000	0.000000	0.000000	0.000000	-0.049030	0.119877	0.000000
0.000000	0.000000	0.000000	0.000000	0.066256	0.345744	0.000000
47.000000	47.000000	36.000000	36.000000	47.000000	47.000000	47.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-1.346918	-1.615318	-2.432285	-2.493953	-1.816990	-1.867121	-1.233687
0.535078	0.465169	1.068235	0.978472	0.863266	1.414604	0.551089
0.000000	0.000000	0.000000	0.000000	-0.067690	-0.157615	0.000000
0.000000	0.000000	0.000000	0.000000	0.072151	0.357087	0.000000
46.000000	46.000000	35.000000	35.000000	46.000000	46.000000	46.000000
