86,1950,4.9e+07
86,1960,6.5536e+10
86,1970,0
86,1980,0
86,1990,0
86,2000,0
87,1940,0
87,1950,0
87,1960,0
87,1970,0
87,1980,0
87,1990,2.4875e+14
87,2000,0
88,1940,0
88,1950,0
88,1960,0
88,1970,0
88,1980,3.6e+07
88,1990,3.24e+10
88,2000,7.29e+10
89,1940,0
89,1950,2.7984e+11
89,1960,0
89,1970,0
89,1980,0
89,1990,0
89,2000,0
90,1940,4.2567e+14
90,1950,7.8554e+22
90,1960,3.1104e+15
90,1970,2.1753e+22
90,1980,9.54e+13
90,1990,7.8375e+20
90,2000,1.2888e+13
92,1940,1.5315e+23
92,1950,4.4653e+22
92,1960,1.3271e+15
92,1970,3.1469e+15
92,1980,4.0776e+20
92,1990,4.1793e+20
92,2000,2.9679e+19
93,1940,0
93,1950,0
93,1960,0
93,1970,1.8742e+14
93,1980,1.0489e+14
93,1990,2.2304e+13
93,2000,0
94,1940,5.29e+10
94,1950,0
94,1960,1.8965e+14
94,1970,5.7203e+21
94,1980,6.441e+21
94,1990,1.7575e+13
94,2000,7.4163e+12
95,1940,0
95,1950,1.9791e+14
95,1960,5.6565e+22
95,1970,7.9021e+21
95,1980,4.944e+21
95,1990,6.084e+20
95,2000,3.8804e+19
97,1940,7.8039e+22
97,1950,4.5195e+14
97,1960,2.7863e+14
97,1970,1.951e+14
97,1980,1.0669e+14
97,1990,4.6694e+13
97,2000,1.1829e+13
100,1940,0
100,1950,0
100,1960,1.296e+09
100,1970,0
100,1980,0
100,1990,0
100,2000,0
103,1940,0
103,1950,1.2263e+23
103,1960,0
103,1970,0
103,1980,4.41e+08
103,1990,0
103,2000,0
105,1940,4.4995e+14
105,1950,3.7752e+14
105,1960,1.9496e+22
105,1970,2.1011e+22
105,1980,5.6634e+20
105,1990,4.4579e+13
105,2000,0
108,1940,5.4084e+14
108,1950,1.933e+23
108,1960,0
108,1970,0
108,1980,0
108,1990,0
108,2000,0
109,1940,0
109,1950,0
109,1960,0
109,1970,0
109,1980,0
109,1990,3.0042e+14
109,2000,0
110,1940,5.6971e+14
110,1950,2.8382e+22
110,1960,7.8045e+22
110,1970,3.832e+22
110,1980,6.3565e+13
110,1990,2.5e+09
110,2000,0
111,1940,0
111,1950,3.7015e+13
111,1960,0
111,1970,4.3043e+14
111,1980,1.9936e+21
111,1990,3.7425e+13
111,2000,2.89e+08
112,1940,0
112,1950,0
112,1960,0
112,1970,0
112,1980,3.7541e+13
112,1990,1.338e+21
112,2000,8.3049e+13
116,1940,0
116,1950,0
116,1960,0
116,1970,1.8975e+13
116,1980,1.872e+21
116,1990,1.9331e+21
116,2000,7.8539e+19
117,1940,0
117,1950,0
117,1960,0
117,1970,0
117,1980,0
117,1990,7.744e+09
117,2000,0
118,1940,2.2622e+23
118,1950,0
118,1960,0
118,1970,0
118,1980,0
118,1990,0
118,2000,0
120,1940,1.3323e+11
120,1950,0
120,1960,0
120,1970,0
120,1980,0
120,1990,0
120,2000,0
122,1940,0
122,1950,2.721e+14
122,1960,7.84e+08
122,1970,1.3903e+14
122,1980,9.72e+13
122,1990,0
122,2000,0
124,1940,0
124,1950,0
124,1960,0
124,1970,0
124,1980,0
124,1990,2.0736e+10
124,2000,0
125,1940,5.9728e+15
125,1950,0
125,1960,0
125,1970,8.281e+09
125,1980,0
125,1990,0
125,2000,0
127,1940,0
127,1950,0
127,1960,0
127,1970,0
127,1980,0
127,1990,6.705e+10
127,2000,0
129,1940,0
129,1950,0
129,1960,0
129,1970,0
129,1980,0
129,1990,0
129,2000,4.6225e+10
130,1940,0
130,1950,0
130,1960,0
130,1970,0
130,1980,3.6e+07
130,1990,3.4969e+10
130,2000,4.0562e+12
132,1940,1.3024e+23
132,1950,3.4807e+22
132,1960,2.7218e+22
132,1970,1.5882e+22
132,1980,1.8318e+21
132,1990,6.6027e+19
132,2000,9.2348e+12
136,1940,0
136,1950,0
136,1960,2.7802e+14
136,1970,1.0972e+22
136,1980,1.035e+22
136,1990,3.0504e+21
136,2000,0
137,1940,0
137,1950,2.0897e+14
137,1960,0
137,1970,1.3008e+14
137,1980,0
137,1990,0
137,2000,0
141,1940,2.9939e+23
141,1950,1.576e+23
141,1960,2.0959e+14
141,1970,9.805e+13
141,1980,1.5129e+10
141,1990,0
141,2000,0
143,1940,0
143,1950,0
143,1960,2.6854e+14
143,1970,1.9224e+14
143,1980,8.993e+21
143,1990,0
143,2000,0
145,1940,0
145,1950,0
145,1960,0
145,1970,0
145,1980,0
145,1990,7.5669e+12
145,2000,4.6397e+12
146,1940,0
146,1950,0
146,1960,5.2407e+22
146,1970,9.1664e+14
146,1980,4.6225e+10
146,1990,1.0112e+11
146,2000,6.2623e+10
147,1940,0
147,1950,0
147,1960,0
147,1970,1.1913e+22
147,1980,6.0105e+21
147,1990,0
147,2000,0
150,1940,0
150,1950,0
150,1960,2.4441e+14
150,1970,0
150,1980,0
150,1990,3.1872e+13
150,2000,8.674e+19
152,1940,0
152,1950,3.249e+09
152,1960,0
152,1970,1.6019e+14
152,1980,0
152,1990,0
152,2000,0
153,1940,0
153,1950,0
153,1960,0
153,1970,7.923e+21
153,1980,0
153,1990,1.432e+13
153,2000,6.4804e+12
154,1940,0
154,1950,0
154,1960,0
154,1970,0
154,1980,1.285e+08
154,1990,0
154,2000,0
155,1940,0
155,1950,0
155,1960,3.9601e+10
155,1970,0
155,1980,8.964e+21
155,1990,1.4203e+21
155,2000,4.1047e+12
156,1940,3.1836e+23
156,1950,1.976e+23
156,1960,2.5249e+14
156,1970,1.2415e+21
156,1980,4.114e+21
156,1990,4.3453e+20
156,2000,2.6018e+19
158,1940,0
158,1950,0
158,1960,6.25e+10
158,1970,0
158,1980,7.1673e+13
158,1990,3.1143e+13
158,2000,1.0155e+13
160,1940,0
160,1950,9e+06
160,1960,0
160,1970,0
160,1980,0
160,1990,0
160,2000,0
163,1940,2.897e+15
163,1950,1.5625e+10
163,1960,0
163,1970,0
163,1980,1.156e+09
163,1990,0
163,2000,0
167,1940,0
167,1950,0
167,1960,0
167,1970,0
167,1980,4e+06
167,1990,0
167,2000,0
168,1940,0
168,1950,0
168,1960,9.3025e+10
168,1970,2.5e+07
168,1980,0
168,1990,3.5693e+20
168,2000,8.9665e+19
169,1940,0
169,1950,0
169,1960,0
169,1970,0
169,1980,0
169,1990,9.2001e+20
169,2000,9.5114e+19
170,1940,0
170,1950,0
170,1960,0
170,1970,4.41e+08
170,1980,0
170,1990,0
170,2000,0
171,1940,0
171,1950,0
171,1960,8.7799e+22
171,1970,2.3248e+22
171,1980,9.0066e+21
171,1990,1.6718e+21
171,2000,1.5099e+20
172,1940,0
172,1950,0
172,1960,0
172,1970,0
172,1980,0
172,1990,2.1353e+13
172,2000,7.6065e+12
175,1940,0
175,1950,0
175,1960,0
175,1970,0
175,1980,0
175,1990,1.6563e+20
175,2000,5.4289e+10
176,1940,0
176,1950,0
176,1960,6.5536e+10
176,1970,7.6088e+13
176,1980,1.0026e+22
176,1990,2.3936e+21
176,2000,0
177,1940,0
177,1950,0
177,1960,2.0456e+10
177,1970,1.6929e+10
177,1980,7.3975e+20
177,1990,1.2011e+21
177,2000,4.8067e+18
180,1940,0
180,1950,0
180,1960,0
180,1970,0
180,1980,6.0181e+13
180,1990,0
180,2000,0
182,1940,0
182,1950,0
182,1960,0
182,1970,0
182,1980,0
182,1990,2.56e+08
182,2000,0
186,1940,0
186,1950,0
186,1960,6.485e+08
186,1970,2.7975e+14
186,1980,9.3186e+13
186,1990,0
186,2000,0
187,1940,0
187,1950,0
187,1960,2.7037e+14
187,1970,6.8085e+21
187,1980,1.9865e+21
187,1990,5.7069e+20
187,2000,5.3117e+18
188,1940,0
188,1950,0
188,1960,0
188,1970,0
188,1980,4e+06
188,1990,5.329e+09
188,2000,0
189,1940,0
189,1950,4e+06
189,1960,4.1209e+10
189,1970,1.5111e+14
189,1980,7.6046e+13
189,1990,0
189,2000,8.8073e+12
190,1940,0
190,1950,0
190,1960,0
190,1970,0
190,1980,0
190,1990,9.8093e+20
190,2000,0
193,1940,0
193,1950,0
193,1960,0
193,1970,0
193,1980,0
193,1990,1.6e+07
193,2000,0
194,1940,0
194,1950,3.4547e+14
194,1960,8.1e+07
194,1970,0
194,1980,1e+06
194,1990,0
194,2000,0
195,1940,0
195,1950,0
195,1960,0
195,1970,0
195,1980,9.1767e+13
195,1990,1.0218e+21
195,2000,1.0607e+13
196,1940,1.4244e+23
196,1950,4.7762e+13
196,1960,0
196,1970,0
196,1980,0
196,1990,0
196,2000,0
197,1940,0
197,1950,0
197,1960,0
197,1970,2.601e+09
197,1980,0
197,1990,0
197,2000,0
199,1940,0
199,1950,0
199,1960,0
199,1970,4.7208e+21
199,1980,1.0256e+22
199,1990,1.7262e+15
199,2000,1.4188e+19
200,1940,2.5353e+23
200,1950,1.3323e+11
200,1960,0
200,1970,0
200,1980,0
200,1990,0
200,2000,0
201,1940,0
201,1950,0
201,1960,0
201,1970,6.9169e+10
201,1980,0
201,1990,0
201,2000,0
202,1940,0
202,1950,0
202,1960,0
202,1970,0
202,1980,1.325e+08
202,1990,0
202,2000,4.849e+19
203,1940,0
203,1950,0
203,1960,0
203,1970,0
203,1980,0
203,1990,0
203,2000,7.7192e+10
205,1940,0
205,1950,0
205,1960,3.3124e+10
205,1970,0
205,1980,0
205,1990,2.25e+10
205,2000,0
207,1940,3.1081e+23
207,1950,1.8263e+23
207,1960,8.9341e+22
207,1970,2.5175e+22
207,1980,6.4524e+13
207,1990,0
207,2000,0
212,1940,3.8416e+10
212,1950,0
212,1960,4.1184e+22
212,1970,4.0547e+13
212,1980,6.9778e+13
212,1990,3.129e+14
212,2000,0
214,1940,0
214,1950,0
214,1960,0
214,1970,0
214,1980,7.959e+13
214,1990,0
214,2000,0
215,1940,0
215,1950,0
215,1960,1.1097e+22
215,1970,8.4878e+13
215,1980,0
215,1990,4.6411e+20
215,2000,7.6458e+19
217,1940,0
217,1950,0
217,1960,1.3701e+14
217,1970,1.1906e+22
217,1980,0
217,1990,0
217,2000,0
